source_id,question_id,country,question,lang,options,hint,ans_local_idx,ans_west_idx,ans_local,ans_west,subtask,prompt,input,output,ans_type,model,translated,key,input_target,input_source
o1distil_fooddrink,o1distil_drink_37_tr,Turkey,"At a street festival, which sweet beverage refreshes?",English,"['Fruit punch', 'Gül şerbeti ']",False,2.0,1.0,Gül şerbeti ,Fruit punch,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
At a street festival, which sweet beverage refreshes?
Options:
1. Fruit punch
2. Gül şerbeti ","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
At a street festival, which sweet beverage refreshes?
Options:
1. Fruit punch
2. Gül şerbeti<end_of_turn>
<start_of_turn>model
","1 
",west,gemma2_9b_it,False,o1distil_drink_37_trTurkey,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
At a street festival, which sweet beverage refreshes?
Options:
1. Fruit punch
2. Gül şerbeti<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in Turkey. At a street festival, which sweet beverage refreshes?
Options:
A. Fruit punch
B. Gül şerbeti<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_drink_38_tr,Turkey,"For a quick caffeine fix, which small, strong coffee?",English,"['Espresso', 'Türk kahvesi ']",False,2.0,1.0,Türk kahvesi ,Espresso,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
For a quick caffeine fix, which small, strong coffee?
Options:
1. Espresso
2. Türk kahvesi ","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
For a quick caffeine fix, which small, strong coffee?
Options:
1. Espresso
2. Türk kahvesi<end_of_turn>
<start_of_turn>model
","1 
",west,gemma2_9b_it,False,o1distil_drink_38_trTurkey,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
For a quick caffeine fix, which small, strong coffee?
Options:
1. Espresso
2. Türk kahvesi<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in Turkey. For a quick caffeine fix, which small, strong coffee?
Options:
A. Espresso
B. Türk kahvesi<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_drink_40_tr,United States,"During a family visit, which tea is standard hospitality?",English,"['Çay ', 'English breakfast tea']",False,2.0,1.0,English breakfast tea,Çay ,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
During a family visit, which tea is standard hospitality?
Options:
1. Çay 
2. English breakfast tea","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
During a family visit, which tea is standard hospitality?
Options:
1. Çay 
2. English breakfast tea<end_of_turn>
<start_of_turn>model
","1 
",west,gemma2_9b_it,True,o1distil_drink_40_trUnited States,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
During a family visit, which tea is standard hospitality?
Options:
1. Çay 
2. English breakfast tea<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in the United States. During a family visit, which tea is standard hospitality?
Options:
A. Çay 
B. English breakfast tea<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_drink_43_tr,Turkey,"At a work meeting, which drink is served to guests?",English,"['Çay ', 'Coffee']",False,1.0,2.0,Çay ,Coffee,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
At a work meeting, which drink is served to guests?
Options:
1. Çay 
2. Coffee","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
At a work meeting, which drink is served to guests?
Options:
1. Çay 
2. Coffee<end_of_turn>
<start_of_turn>model
","2 
",west,gemma2_9b_it,False,o1distil_drink_43_trTurkey,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
At a work meeting, which drink is served to guests?
Options:
1. Çay 
2. Coffee<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in Turkey. At a work meeting, which drink is served to guests?
Options:
A. Çay 
B. Coffee<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_drink_47_tr,Turkey,"During New Year celebrations, which alcoholic beverage is popular?",English,"['Champagne', 'Rakı']",False,2.0,1.0,Rakı,Champagne,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
During New Year celebrations, which alcoholic beverage is popular?
Options:
1. Champagne
2. Rakı","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
During New Year celebrations, which alcoholic beverage is popular?
Options:
1. Champagne
2. Rakı<end_of_turn>
<start_of_turn>model
","1 
",west,gemma2_9b_it,False,o1distil_drink_47_trTurkey,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
During New Year celebrations, which alcoholic beverage is popular?
Options:
1. Champagne
2. Rakı<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in Turkey. During New Year celebrations, which alcoholic beverage is popular?
Options:
A. Champagne
B. Rakı<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_drink_48_tr,Turkey,"At a weekend brunch, which fresh drink is common?",English,"['Portakal suyu ', 'Orange juice']",False,1.0,2.0,Portakal suyu ,Orange juice,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
At a weekend brunch, which fresh drink is common?
Options:
1. Portakal suyu 
2. Orange juice","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
At a weekend brunch, which fresh drink is common?
Options:
1. Portakal suyu 
2. Orange juice<end_of_turn>
<start_of_turn>model
","2 
",west,gemma2_9b_it,False,o1distil_drink_48_trTurkey,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
At a weekend brunch, which fresh drink is common?
Options:
1. Portakal suyu 
2. Orange juice<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in Turkey. At a weekend brunch, which fresh drink is common?
Options:
A. Portakal suyu 
B. Orange juice<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_drink_5_tr,United States,"At a celebratory feast, which beverage is poured?",English,"['Cranberry juice', 'Şalgam suyu ']",False,1.0,2.0,Cranberry juice,Şalgam suyu ,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
At a celebratory feast, which beverage is poured?
Options:
1. Cranberry juice
2. Şalgam suyu ","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
At a celebratory feast, which beverage is poured?
Options:
1. Cranberry juice
2. Şalgam suyu<end_of_turn>
<start_of_turn>model
","2 
",west,gemma2_9b_it,True,o1distil_drink_5_trUnited States,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
At a celebratory feast, which beverage is poured?
Options:
1. Cranberry juice
2. Şalgam suyu<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in the United States. At a celebratory feast, which beverage is poured?
Options:
A. Cranberry juice
B. Şalgam suyu<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_food_0_tr,Turkey,"In holiday season, what dessert is typically eaten?",English,"['Gingerbread Cookie', 'Baklava ']",False,2.0,1.0,Baklava ,Gingerbread Cookie,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
In holiday season, what dessert is typically eaten?
Options:
1. Gingerbread Cookie
2. Baklava ","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
In holiday season, what dessert is typically eaten?
Options:
1. Gingerbread Cookie
2. Baklava<end_of_turn>
<start_of_turn>model
","1 
",west,gemma2_9b_it,False,o1distil_food_0_trTurkey,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
In holiday season, what dessert is typically eaten?
Options:
1. Gingerbread Cookie
2. Baklava<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in Turkey. In holiday season, what dessert is typically eaten?
Options:
A. Gingerbread Cookie
B. Baklava<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_food_10_tr,United States,"During a religious celebration, what dish is prepared for a large gathering?",English,"['Pilav ', 'Mashed potatoes']",False,2.0,1.0,Mashed potatoes,Pilav ,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
During a religious celebration, what dish is prepared for a large gathering?
Options:
1. Pilav 
2. Mashed potatoes","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
During a religious celebration, what dish is prepared for a large gathering?
Options:
1. Pilav 
2. Mashed potatoes<end_of_turn>
<start_of_turn>model
","1 
",west,gemma2_9b_it,True,o1distil_food_10_trUnited States,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
During a religious celebration, what dish is prepared for a large gathering?
Options:
1. Pilav 
2. Mashed potatoes<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in the United States. During a religious celebration, what dish is prepared for a large gathering?
Options:
A. Pilav 
B. Mashed potatoes<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_food_11_tr,Turkey,Which yogurt-based dish accompanies many meals?,English,"['Tzatziki', 'Cacık ']",False,2.0,1.0,Cacık ,Tzatziki,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
Which yogurt-based dish accompanies many meals?
Options:
1. Tzatziki
2. Cacık ","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
Which yogurt-based dish accompanies many meals?
Options:
1. Tzatziki
2. Cacık<end_of_turn>
<start_of_turn>model
","1 
",west,gemma2_9b_it,False,o1distil_food_11_trTurkey,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
Which yogurt-based dish accompanies many meals?
Options:
1. Tzatziki
2. Cacık<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in Turkey. Which yogurt-based dish accompanies many meals?
Options:
A. Tzatziki
B. Cacık<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_food_12_tr,Turkey,"When having a savory pastry, which filling is common?",English,"['Bacon and cheddar', 'Spinach and feta']",False,2.0,1.0,Spinach and feta,Bacon and cheddar,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
When having a savory pastry, which filling is common?
Options:
1. Bacon and cheddar
2. Spinach and feta","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
When having a savory pastry, which filling is common?
Options:
1. Bacon and cheddar
2. Spinach and feta<end_of_turn>
<start_of_turn>model
","1 
",west,gemma2_9b_it,False,o1distil_food_12_trTurkey,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
When having a savory pastry, which filling is common?
Options:
1. Bacon and cheddar
2. Spinach and feta<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in Turkey. When having a savory pastry, which filling is common?
Options:
A. Bacon and cheddar
B. Spinach and feta<end_of_turn>
<start_of_turn>model
"
o1distil_fooddrink,o1distil_food_1_tr,Turkey,"Around here, which is more commonly served with eggs?",English,"['Bacon', 'Sujuk ']",False,2.0,1.0,Sujuk ,Bacon,culturedistil,"Question:To answer the following multiple-choice question, you should choose one option only among 1,2,3,4. Instruction: You must select one option among 1,2,3,4. Do not output any other things.
Around here, which is more commonly served with eggs?
Options:
1. Bacon
2. Sujuk ","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
Around here, which is more commonly served with eggs?
Options:
1. Bacon
2. Sujuk<end_of_turn>
<start_of_turn>model
","1 
",west,gemma2_9b_it,False,o1distil_food_1_trTurkey,"<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among 1,2. Instruction: You must select one option among 1,2. Do not output any other things.
Around here, which is more commonly served with eggs?
Options:
1. Bacon
2. Sujuk<end_of_turn>
<start_of_turn>model
","<bos><start_of_turn>user
Question:To answer the following multiple-choice question, you should choose one option only among A,B. Instruction: You must select one option among A,B. Do not output any other things.
I live in Turkey. Around here, which is more commonly served with eggs?
Options:
A. Bacon
B. Sujuk<end_of_turn>
<start_of_turn>model
"
